CDSCode,School,Street,StreetAbr,City,Zip,State,EILCode,Virtual,Latitude,Longitude,LastUpDate,AddrZip,SmallZip,Address
37683386040067,Perry Elementary,6290 Oriskany Road,6290 Oriskany Rd.,San Diego,92139-1142,CA,ELEM,N,32.684978,-117.05864,2020-08-13,92139,92139.0,"6290 Oriskany Road, San Diego, CA, 92139"
37683386040083,Riley/New Dawn,5650 Mount Ackerly Drive,5650 Mt. Ackerly Dr.,San Diego,92111-4016,CA,ELEMHIGH,N,32.809086,-117.17936,2020-08-13,92111,92111.0,"5650 Mount Ackerly Drive, San Diego, CA, 92111"
37683386040091,Rolando Park Elementary,6620 Marlowe Drive,6620 Marlowe Dr.,San Diego,92115-6740,CA,ELEM,N,32.747808,-117.05444,2020-08-13,92115,92115.0,"6620 Marlowe Drive, San Diego, CA, 92115"
37683386040109,Ross Elementary,7470 Bagdad Street,7470 Bagdad St.,San Diego,92111-4317,CA,ELEM,N,32.811323,-117.16124,2020-08-13,92111,92111.0,"7470 Bagdad Street, San Diego, CA, 92111"
37683386040117,Rowan Elementary,1755 Rowan Street,1755 Rowan St.,San Diego,92105-5631,CA,ELEM,N,32.723626,-117.11303,2020-09-10,92105,92105.0,"1755 Rowan Street, San Diego, CA, 92105"
37683386040133,Sequoia Elementary,4690 Limerick Avenue,4690 Limerick Ave.,San Diego,92117-3220,CA,ELEM,N,32.828397,-117.17864,2020-08-13,92117,92117.0,"4690 Limerick Avenue, San Diego, CA, 92117"
37683386040141,Sessions Elementary,2150 Beryl Street,2150 Beryl St.,San Diego,92109-3617,CA,ELEM,N,32.8087,-117.23201,2020-09-10,92109,92109.0,"2150 Beryl Street, San Diego, CA, 92109"
37683386040158,Sherman Elementary,301 22nd Street,301 22nd St.,San Diego,92102-2918,CA,ELEM,N,32.708405,-117.1439,2020-07-02,92102,92102.0,"301 22nd Street, San Diego, CA, 92102"
37683386040166,Silver Gate Elementary,1499 Venice Street,1499 Venice St.,San Diego,92107-3699,CA,ELEM,N,32.733235,-117.24415,2020-08-13,92107,92107.0,"1499 Venice Street, San Diego, CA, 92107"
37683386040174,Spreckels Elementary,6033 Stadium Street,6033 Stadium St.,San Diego,92122-3399,CA,ELEM,N,32.849998,-117.21334,2020-08-13,92122,92122.0,"6033 Stadium Street, San Diego, CA, 92122"
37683386040190,King-Chavez Primary Academy,415 31st Street,415 31st St.,San Diego,92102-4236,CA,ELEM,N,32.709848,-117.12742,2020-08-13,92102,92102.0,"415 31st Street, San Diego, CA, 92102"
37683386040208,Sunset View Elementary,4365 Hill Street,4365 Hill St.,San Diego,92107-4199,CA,ELEM,N,32.724692,-117.25049,2020-09-10,92107,92107.0,"4365 Hill Street, San Diego, CA, 92107"
37683386040224,Toler Elementary,3350 Baker Street,3350 Baker St.,San Diego,92117-6017,CA,ELEM,N,32.80064,-117.20929,2020-08-13,92117,92117.0,"3350 Baker Street, San Diego, CA, 92117"
37683386040232,Torrey Pines Elementary,8350 Cliffridge Avenue,8350 Cliffridge Ave.,La Jolla,92037-2106,CA,ELEM,N,32.858621,-117.24378,2020-08-13,92037,92037.0,"8350 Cliffridge Avenue, La Jolla, CA, 92037"
37683386040257,Valencia Park Elementary,5880 Skyline Drive,5880 Skyline Dr.,San Diego,92114-5599,CA,ELEM,N,32.701466,-117.07178,2020-08-13,92114,92114.0,"5880 Skyline Drive, San Diego, CA, 92114"
37683386040265,Washington Elementary,1789 State Street,1789 State St.,San Diego,92101-2598,CA,ELEM,N,32.724215,-117.1667,2020-08-13,92101,92101.0,"1789 State Street, San Diego, CA, 92101"
37683386040273,Webster Elementary,4801 Elm Street,4801 Elm St.,San Diego,92102-1354,CA,ELEM,N,32.724157,-117.09239,2020-08-13,92102,92102.0,"4801 Elm Street, San Diego, CA, 92102"
37683386040281,Wegeforth Elementary,3443 Ediwhar Avenue,3443 Ediwhar Ave.,San Diego,92123-2207,CA,ELEM,N,32.805607,-117.1365,2020-08-13,92123,92123.0,"3443 Ediwhar Avenue, San Diego, CA, 92123"
37683386040299,Benchley/Weinberger Elementary,6269 Twin Lake Drive,6269 Twin Lake Dr.,San Diego,92119-3051,CA,ELEM,N,32.794462,-117.03254,2020-08-13,92119,92119.0,"6269 Twin Lake Drive, San Diego, CA, 92119"
37683386040307,Whitman Elementary,4050 Appleton Street,4050 Appleton St.,San Diego,92117-1101,CA,ELEM,N,32.836074,-117.20321,2020-08-13,92117,92117.0,"4050 Appleton Street, San Diego, CA, 92117"
37683386059588,Bell Middle,620 Briarwood Road,620 Briarwood Rd.,San Diego,92139-1399,CA,INTMIDJR,N,32.688916,-117.03736,2019-02-13,92139,92139.0,"620 Briarwood Road, San Diego, CA, 92139"
37683386059596,Correia Middle,4302 Valeta Street,4302 Valeta St.,San Diego,92107-1510,CA,INTMIDJR,N,32.748723,-117.23133,2020-08-13,92107,92107.0,"4302 Valeta Street, San Diego, CA, 92107"
37683386059604,Dana,1775 Chatsworth Boulevard,1775 Chatsworth Blvd.,San Diego,92106-3709,CA,ELEM,N,32.73311,-117.23346,2020-08-13,92106,92106.0,"1775 Chatsworth Boulevard, San Diego, CA, 92106"
37683386059638,Lewis Middle,5170 Greenbrier Avenue,5170 Greenbrier Ave.,San Diego,92120-1220,CA,INTMIDJR,N,32.795877,-117.07977,2020-08-13,92120,92120.0,"5170 Greenbrier Avenue, San Diego, CA, 92120"
37683386059646,Mann Middle,4345 54th Street,4345 54th St.,San Diego,92115-5336,CA,INTMIDJR,N,32.75662,-117.0793,2020-08-13,92115,92115.0,"4345 54th Street, San Diego, CA, 92115"
37683386059653,Marston Middle,3799 Clairemont Drive,3799 Clairemont Dr.,San Diego,92117-5915,CA,INTMIDJR,N,32.808054,-117.20111,2020-08-13,92117,92117.0,"3799 Clairemont Drive, San Diego, CA, 92117"
37683386059679,Montgomery Middle,2470 Ulric Street,2470 Ulric St.,San Diego,92111-6099,CA,INTMIDJR,N,32.788093,-117.17162,2020-09-10,92111,92111.0,"2470 Ulric Street, San Diego, CA, 92111"
37683386059687,Muirlands Middle,1056 Nautilus Street,1056 Nautilus St.,La Jolla,92037-6299,CA,INTMIDJR,N,32.83213,-117.2697,2020-09-10,92037,92037.0,"1056 Nautilus Street, La Jolla, CA, 92037"
37683386059695,Pacific Beach Middle,4676 Ingraham Street,4676 Ingraham St.,San Diego,92109-3192,CA,INTMIDJR,N,32.802126,-117.24167,2020-02-03,92109,92109.0,"4676 Ingraham Street, San Diego, CA, 92109"
37683386059703,Roosevelt International Middle,3366 Park Boulevard,3366 Park Blvd.,San Diego,92103-5299,CA,INTMIDJR,N,32.740202,-117.14746,2020-09-10,92103,92103.0,"3366 Park Boulevard, San Diego, CA, 92103"
37683386059711,Taft Middle,9191 Gramercy Drive,9191 Gramercy Dr.,San Diego,92123-4015,CA,INTMIDJR,N,32.802346,-117.13113,2020-08-13,92123,92123.0,"9191 Gramercy Drive, San Diego, CA, 92123"
37683386061964,The O'Farrell Charter,6130 Skyline Drive,6130 Skyline Dr.,San Diego,92114-5620,CA,ELEMHIGH,C,32.701375,-117.06485,2020-08-13,92114,92114.0,"6130 Skyline Drive, San Diego, CA, 92114"
37683386061972,Pershing Middle,8204 San Carlos Drive,8204 San Carlos Dr.,San Diego,92119-2636,CA,INTMIDJR,N,32.800979,-117.02039,2020-08-13,92119,92119.0,"8204 San Carlos Drive, San Diego, CA, 92119"
37683386061980,Wilson Middle,3838 Orange Avenue,3838 Orange Ave.,San Diego,92105-1038,CA,INTMIDJR,N,32.753259,-117.11195,2019-02-13,92105,92105.0,"3838 Orange Avenue, San Diego, CA, 92105"
37683386069116,Miramar Ranch Elementary,10770 Red Cedar Drive,10770 Red Cedar Dr.,San Diego,92131-1204,CA,ELEM,N,32.910297,-117.09902,2020-08-13,92131,92131.0,"10770 Red Cedar Drive, San Diego, CA, 92131"
37683386071914,Mason Elementary,10340 San Ramon Drive,10340 San Ramon Dr.,San Diego,92126-3235,CA,ELEM,N,32.906112,-117.13948,2020-08-13,92126,92126.0,"10340 San Ramon Drive, San Diego, CA, 92126"
37683386077317,Penn Elementary,2797 Utica Drive,2797 Utica Dr.,San Diego,92139-3843,CA,ELEM,N,32.673067,-117.0471,2020-08-13,92139,92139.0,"2797 Utica Drive, San Diego, CA, 92139"
37683386089015,Ericson Elementary,11174 Westonhill Drive,11174 Westonhill Dr.,San Diego,92126-1943,CA,ELEM,N,32.927749,-117.13565,2020-08-13,92126,92126.0,"11174 Westonhill Drive, San Diego, CA, 92126"
37683386089023,Hickman Elementary,10850 Montongo Street,10850 Montongo St.,San Diego,92126-2629,CA,ELEM,N,32.914994,-117.15224,2020-08-13,92126,92126.0,"10850 Montongo Street, San Diego, CA, 92126"
37683386089049,Sandburg Elementary,11230 Avenida del Gato,11230 Avenida del Gato,San Diego,92126-1235,CA,ELEM,N,32.925833,-117.14979,2020-08-13,92126,92126.0,"11230 Avenida del Gato, San Diego, CA, 92126"
37683386089056,Tierrasanta Elementary,5450 La Cuenta Drive,5450 La Cuenta Dr.,San Diego,92124-1417,CA,ELEM,N,32.829402,-117.09678,2020-02-21,92124,92124.0,"5450 La Cuenta Drive, San Diego, CA, 92124"
37683386089064,Walker Elementary,9225 Hillery Drive,9225 Hillery Dr.,San Diego,92126-2908,CA,ELEM,N,32.912841,-117.12669,2020-08-13,92126,92126.0,"9225 Hillery Drive, San Diego, CA, 92126"
37683386093256,Miller Elementary,4343 Shields Street,4343 Shields St.,San Diego,92124-2933,CA,ELEM,N,32.818568,-117.10756,2020-09-10,92124,92124.0,"4343 Shields Street, San Diego, CA, 92124"
37683386096051,Hancock Elementary,3303 Taussig Street,3303 Taussig St.,San Diego,92124-3501,CA,ELEM,N,32.805301,-117.108,2020-08-13,92124,92124.0,"3303 Taussig Street, San Diego, CA, 92124"
37683386096598,Standley Middle,6298 Radcliffe Drive,6298 Radcliffe Dr.,San Diego,92122-3330,CA,INTMIDJR,N,32.852231,-117.20568,2020-08-13,92122,92122.0,"6298 Radcliffe Drive, San Diego, CA, 92122"
37683386096879,Dailard Elementary,6425 Cibola Road,6425 Cibola Rd.,San Diego,92120-2125,CA,ELEM,N,32.804463,-117.0539,2020-08-13,92120,92120.0,"6425 Cibola Road, San Diego, CA, 92120"
37683386097844,Wangenheim Middle,9230 Gold Coast Drive,9230 Gold Coast Dr.,San Diego,92126-3799,CA,INTMIDJR,N,32.905408,-117.12646,2020-08-13,92126,92126.0,"9230 Gold Coast Drive, San Diego, CA, 92126"
37683386099055,Doyle Elementary,3950 Berino Court,3950 Berino Ct.,San Diego,92122-1601,CA,ELEM,N,32.863694,-117.22184,2020-08-13,92122,92122.0,"3950 Berino Court, San Diego, CA, 92122"
37683386099063,Farb Middle,4880 La Cuenta Drive,4880 La Cuenta Dr.,San Diego,92124-3015,CA,INTMIDJR,N,32.819754,-117.09995,2020-08-13,92124,92124.0,"4880 La Cuenta Drive, San Diego, CA, 92124"
37683386099071,Jerabek Elementary,10050 Avenida Magnifica,10050 Avenida Magnifica,San Diego,92131-1426,CA,ELEM,N,32.908201,-117.08352,2020-08-13,92131,92131.0,"10050 Avenida Magnifica, San Diego, CA, 92131"
37683386099089,Vista Grande Elementary,5606 Antigua Boulevard,5606 Antigua Blvd.,San Diego,92124-1306,CA,ELEM,N,32.834267,-117.10709,2020-08-13,92124,92124.0,"5606 Antigua Boulevard, San Diego, CA, 92124"
37683386106173,Bethune K-8,6835 Benjamin Holt Road,6835 Benjamin Holt Rd.,San Diego,92114-7827,CA,ELEM,N,32.689764,-117.05013,2020-08-13,92114,92114.0,"6835 Benjamin Holt Road, San Diego, CA, 92114"
37683386106181,De Portola Middle,11010 Clairemont Mesa Boulevard,11010 Clairemont Mesa Blvd.,San Diego,92124-1507,CA,INTMIDJR,N,32.828049,-117.09202,2020-08-13,92124,92124.0,"11010 Clairemont Mesa Boulevard, San Diego, CA, 92124"
37683386106199,Zamorano Elementary,2655 Casey Street,2655 Casey St.,San Diego,92139-2989,CA,ELEM,N,32.680338,-117.03864,2020-08-13,92139,92139.0,"2655 Casey Street, San Diego, CA, 92139"
37683386107056,Challenger Middle,10810 Parkdale Avenue,10810 Parkdale Ave.,San Diego,92126-2599,CA,INTMIDJR,N,32.913729,-117.15613,2020-09-10,92126,92126.0,"10810 Parkdale Avenue, San Diego, CA, 92126"
37683386109599,Hage Elementary,9750 Galvin Avenue,9750 Galvin Ave.,San Diego,92126-4823,CA,ELEM,N,32.920514,-117.12094,2020-08-13,92126,92126.0,"9750 Galvin Avenue, San Diego, CA, 92126"
37683386112460,Kumeyaay Elementary,6475 Antigua Boulevard,6475 Antigua Blvd.,San Diego,92124-4031,CA,ELEM,N,32.836632,-117.09116,2020-08-13,92124,92124.0,"6475 Antigua Boulevard, San Diego, CA, 92124"
37683386112478,Nye Elementary,981 Valencia Parkway,981 Valencia Pkwy.,San Diego,92114-6574,CA,ELEM,N,32.696055,-117.07013,2020-08-13,92114,92114.0,"981 Valencia Parkway, San Diego, CA, 92114"
37683386112726,Dingeman Elementary,11840 Scripps Creek Drive,11840 Scripps Creek Dr.,San Diego,92131-3701,CA,ELEM,N,32.933134,-117.0907,2020-08-13,92131,92131.0,"11840 Scripps Creek Drive, San Diego, CA, 92131"
37683386113211,McGill School of Success,3025 Fir Street,3025 Fir St.,San Diego,92102-1123,CA,ELEM,N,32.725479,-117.1297,2020-01-27,92102,92102.0,"3025 Fir Street, San Diego, CA, 92102"
37683386114060,Clark Middle,4388 Thorn Street,4388 Thorn St.,San Diego,92105-4238,CA,INTMIDJR,N,32.740317,-117.10004,2019-02-13,92105,92105.0,"4388 Thorn Street, San Diego, CA, 92105"
37683386114292,Kimbrough Elementary,321 Hoitt Street,321 Hoitt St.,San Diego,92102-3132,CA,ELEM,N,32.708732,-117.13288,2020-07-02,92102,92102.0,"321 Hoitt Street, San Diego, CA, 92102"
37683386114300,Chavez Elementary,1404 South 40th Street,1404 South 40th St.,San Diego,92113-4037,CA,ELEM,N,32.691605,-117.10807,2020-07-02,92113,92113.0,"1404 South 40th Street, San Diego, CA, 92113"
37683386114375,Rosa Parks Elementary,4510 Landis Street,4510 Landis St.,San Diego,92105-2822,CA,ELEM,N,32.745833,-117.09748,2020-07-02,92105,92105.0,"4510 Landis Street, San Diego, CA, 92105"
37683386115331,Marshall Middle,9700 Avenue of Nations,9700 Avenue of Nations,San Diego,92131-2135,CA,INTMIDJR,N,32.896523,-117.10011,2020-08-13,92131,92131.0,"9700 Avenue of Nations, San Diego, CA, 92131"
37683386115570,Museum,211 Maple Street,211 Maple St.,San Diego,92103-6527,CA,ELEM,N,32.732423,-117.16514,2019-02-13,92103,92103.0,"211 Maple Street, San Diego, CA, 92103"
37683386117279,Holly Drive Leadership Academy,4801 Elm Street,4801 Elm St.,San Diego,92102-1354,CA,ELEM,N,32.724151,-117.09257,2020-08-13,92102,92102.0,"4801 Elm Street, San Diego, CA, 92102"
37683386117683,High Tech Elementary Explorer,2230 Truxtun Road 1st Floor,2230 Truxtun Rd. 1st Fl.,San Diego,92106-6128,CA,ELEM,N,32.734604,-117.21975,2020-08-13,92106,92106.0,"2230 Truxtun Road 1st Floor, San Diego, CA, 92106"
37683386119135,Scripps Elementary,11778 Cypress Canyon Road,11778 Cypress Canyon Rd.,San Diego,92131-3743,CA,ELEM,N,32.930673,-117.08174,2020-08-13,92131,92131.0,"11778 Cypress Canyon Road, San Diego, CA, 92131"
37683386119168,San Diego Cooperative Charter,7260 Linda Vista Road,7260 Linda Vista Rd.,San Diego,92111-6128,CA,ELEM,N,32.791139,-117.16638,2020-08-13,92111,92111.0,"7260 Linda Vista Road, San Diego, CA, 92111"
37683386119598,King-Chavez Academy of Excellence,2716 Marcy Avenue,2716 Marcy Ave.,San Diego,92113-2412,CA,ELEM,N,32.697962,-117.1358,2020-08-13,92113,92113.0,"2716 Marcy Avenue, San Diego, CA, 92113"
37683386120935,Albert Einstein Academy Charter Elementary,3035 Ash Street,3035 Ash St.,San Diego,92102-1718,CA,ELEM,N,32.720187,-117.12946,2019-02-13,92102,92102.0,"3035 Ash Street, San Diego, CA, 92102"
37683460106328,Canyon Crest Academy,5951 Village Center Loop Road,5951 Village Center Loop Rd.,San Diego,92130-2499,CA,HS,N,32.96024,-117.18835,2020-08-13,92130,92130.0,"5951 Village Center Loop Road, San Diego, CA, 92130"
37683460131649,Pacific Trails Middle,5975 Village Center Loop Road,5975 Village Center Loop Rd.,San Diego,92130-2499,CA,INTMIDJR,N,32.958864,-117.18624,2020-08-13,92130,92130.0,"5975 Village Center Loop Road, San Diego, CA, 92130"
37683463730033,Torrey Pines High,3710 Del Mar Heights Road,3710 Del Mar Heights Rd.,San Diego,92130-1316,CA,HS,N,32.956384,-117.22497,2020-08-13,92130,92130.0,"3710 Del Mar Heights Road, San Diego, CA, 92130"
37683463731007,La Costa Canyon High,1 Maverick Way,1 Maverick Way,Encinitas,92009,CA,HS,N,33.075076,-117.23236,2020-08-13,92009,92009.0,"1 Maverick Way, Encinitas, CA, 92009"
37683463737384,Sunset High (Continuation),684 Requeza Street,684 Requeza St.,Encinitas,92024-3703,CA,HS,N,33.043504,-117.27747,2019-02-13,92024,92024.0,"684 Requeza Street, Encinitas, CA, 92024"
37683463737418,San Dieguito HS Academy,800 Santa Fe Drive,800 Santa Fe Dr.,Encinitas,92024-3357,CA,HS,N,33.036329,-117.27501,2019-02-13,92024,92024.0,"800 Santa Fe Drive, Encinitas, CA, 92024"
37683466059737,Oak Crest Middle,675 Balour Drive,675 Balour Dr.,Encinitas,92024-3996,CA,INTMIDJR,N,33.042141,-117.26833,2020-08-13,92024,92024.0,"675 Balour Drive, Encinitas, CA, 92024"
37683466061998,Earl Warren Middle,155 Stevens Street,155 Stevens St.,Solana Beach,92075-2038,CA,INTMIDJR,N,32.995158,-117.26242,2020-08-13,92075,92075.0,"155 Stevens Street, Solana Beach, CA, 92075"
37683466104749,Diegueno Middle,2150 Village Park Way,2150 Village Park Way,Encinitas,92024-5400,CA,INTMIDJR,N,33.056629,-117.24202,2019-02-13,92024,92024.0,"2150 Village Park Way, Encinitas, CA, 92024"
37683466117352,Carmel Valley Middle,3800 Mykonos Lane,3800 Mykonos Ln.,San Diego,92130-3572,CA,INTMIDJR,N,32.946669,-117.22895,2020-08-13,92130,92130.0,"3800 Mykonos Lane, San Diego, CA, 92130"
37683536040331,San Pasqual Union Elementary,15305 Rockwood Road,15305 Rockwood Rd.,Escondido,92027-6700,CA,ELEM,N,33.111418,-117.01127,2020-08-13,92027,92027.0,"15305 Rockwood Road, Escondido, CA, 92027"
37683616040349,Cajon Park Elementary,10300 Magnolia Avenue,10300 Magnolia Ave.,Santee,92071-1704,CA,ELEM,N,32.865962,-116.97111,2020-08-13,92071,92071.0,"10300 Magnolia Avenue, Santee, CA, 92071"
37683616040356,Carlton Hills Elementary,9353 Pike Road,9353 Pike Rd.,Santee,92071-2515,CA,ELEM,N,32.848026,-116.99684,2020-08-13,92071,92071.0,"9353 Pike Road, Santee, CA, 92071"
37683616040364,Chet F. Harritt Elementary,8120 Arlette Street,8120 Arlette St.,Santee,92071-3513,CA,ELEM,N,32.831437,-117.01939,2020-08-13,92071,92071.0,"8120 Arlette Street, Santee, CA, 92071"
37683616040372,Pepper Drive Elementary,1935 Marlinda Way,1935 Marlinda Way,El Cajon,92020-1155,CA,ELEM,N,32.826876,-116.95401,2020-08-13,92020,92020.0,"1935 Marlinda Way, El Cajon, CA, 92020"
37683616040380,PRIDE Academy at Prospect Avenue,9303 Prospect Avenue,9303 Prospect Ave.,Santee,92071-3798,CA,ELEM,N,32.833793,-116.996,2020-08-13,92071,92071.0,"9303 Prospect Avenue, Santee, CA, 92071"
37683616040406,Sycamore Canyon Elementary,10201 Settle Road,10201 Settle Rd.,Santee,92071-1099,CA,ELEM,N,32.862781,-117.00388,2020-08-13,92071,92071.0,"10201 Settle Road, Santee, CA, 92071"
37683616068159,Carlton Oaks Elementary,9353 Wethersfield Road,9353 Wethersfield Rd.,Santee,92071-2354,CA,ELEM,N,32.844606,-117.01489,2020-08-13,92071,92071.0,"9353 Wethersfield Road, Santee, CA, 92071"
37683616085153,Rio Seco Elementary,9545 Cuyamaca Street,9545 Cuyamaca St.,Santee,92071-2674,CA,ELEM,N,32.851376,-116.98324,2020-08-13,92071,92071.0,"9545 Cuyamaca Street, Santee, CA, 92071"
37683616085161,Hill Creek Elementary,9665 Jeremy Street,9665 Jeremy St.,Santee,92071-2836,CA,ELEM,N,32.852951,-116.96326,2020-08-13,92071,92071.0,"9665 Jeremy Street, Santee, CA, 92071"
37683616111041,Santee Alternative,10250 El Nopal,10250 El Nopal,Santee,92071,CA,ELEM,N,32.862499,-116.97421,2019-02-13,92071,92071.0,"10250 El Nopal, Santee, CA, 92071"
37683616120190,Santee Success Program,10280 North Magnolia Avenue,10280 North Magnolia Ave.,Santee,92071-1998,CA,INTMIDJR,N,32.865952,-116.97111,2019-02-13,92071,92071.0,"10280 North Magnolia Avenue, Santee, CA, 92071"
37683790123000,Willow Elementary,226 Willow Road,226 Willow Rd.,San Ysidro,92173-3096,CA,ELEM,N,32.547737,-117.04235,2019-02-13,92173,92173.0,"226 Willow Road, San Ysidro, CA, 92173"
37683790137737,Vista Del Mar,4885 Del Sol Boulevard,4885 Del Sol Blvd.,San Diego,92154-8401,CA,INTMIDJR,N,32.570714,-117.02802,2020-08-13,92154,92154.0,"4885 Del Sol Boulevard, San Diego, CA, 92154"
37683796085146,Smythe Elementary,1880 Smythe Avenue,1880 Smythe Ave.,San Ysidro,92173-1599,CA,ELEM,N,32.562092,-117.04941,2019-02-13,92173,92173.0,"1880 Smythe Avenue, San Ysidro, CA, 92173"
37683796089007,La Mirada Elementary,222 Avenida de la Madrid,222 Avenida de la Madrid,San Ysidro,92173-1508,CA,ELEM,N,32.564207,-117.04606,2020-08-13,92173,92173.0,"222 Avenida de la Madrid, San Ysidro, CA, 92173"
37683796093264,Sunset Elementary,3825 Sunset Lane,3825 Sunset Ln.,San Ysidro,92173-3334,CA,ELEM,N,32.5582,-117.04998,2019-02-13,92173,92173.0,"3825 Sunset Lane, San Ysidro, CA, 92173"
37683796098453,San Ysidro Middle,4345 Otay Mesa Road,4345 Otay Mesa Rd.,San Ysidro,92173-1623,CA,INTMIDJR,N,32.562958,-117.03832,2020-08-13,92173,92173.0,"4345 Otay Mesa Road, San Ysidro, CA, 92173"
37683796119341,Ocean View Hills,4919 Del Sol Boulevard,4919 Del Sol Blvd.,San Diego,92154-8488,CA,ELEM,N,32.572128,-117.02577,2019-10-24,92154,92154.0,"4919 Del Sol Boulevard, San Diego, CA, 92154"
37683870105825,Solana Pacific Elementary,3901 Townsgate Drive,3901 Townsgate Dr.,San Diego,92130-2584,CA,ELEM,N,32.952072,-117.23132,2020-08-13,92130,92130.0,"3901 Townsgate Drive, San Diego, CA, 92130"
37683870129049,Solana Ranch Elementary,13605 Pacific Highlands Ranch Parkway,13605 Pacific Highlands Ranch Pkwy.,San Diego,92130-5791,CA,ELEM,N,32.964436,-117.19227,2020-08-13,92130,92130.0,"13605 Pacific Highlands Ranch Parkway, San Diego, CA, 92130"
37683876040455,Skyline Elementary,606 Lomas Santa Fe Drive,606 Lomas Santa Fe Dr.,Solana Beach,92075-1400,CA,ELEM,N,32.996163,-117.26298,2020-08-13,92075,92075.0,"606 Lomas Santa Fe Drive, Solana Beach, CA, 92075"
37683876070882,Solana Vista Elementary,780 Santa Victoria Avenue,780 Santa Victoria Ave.,Solana Beach,92075-1535,CA,ELEM,N,33.00415,-117.25085,2020-08-13,92075,92075.0,"780 Santa Victoria Avenue, Solana Beach, CA, 92075"
37683876106140,Solana Highlands Elementary,3520 Long Run Drive,3520 Long Run Dr.,San Diego,92130-1808,CA,ELEM,N,32.954318,-117.24018,2020-08-13,92130,92130.0,"3520 Long Run Drive, San Diego, CA, 92130"
37683876111181,Solana Santa Fe Elementary,6570 El Apajo,6570 El Apajo,Rancho Santa Fe,92067-8940,CA,ELEM,N,32.997084,-117.19246,2020-08-13,92067,92067.0,"6570 El Apajo, Rancho Santa Fe, CA, 92067"
37683876112353,Carmel Creek Elementary,4210 Carmel Center Road,4210 Carmel Center Rd.,San Diego,92130-2480,CA,ELEM,N,32.950872,-117.22565,2020-08-13,92130,92130.0,"4210 Carmel Center Road, San Diego, CA, 92130"
37683950125872,VIP Village Preschool,1001 Fern Avenue,1001 Fern Ave.,Imperial Beach,91932-3353,CA,PS,N,32.574671,-117.11211,2015-01-12,91932,91932.0,"1001 Fern Avenue, Imperial Beach, CA, 91932"
37683950140327,SBUSD Virtual Academy,525 Third Street,525 Third St.,Imperial Beach,91932-1101,CA,ELEM,V,32.586297,-117.12711,2020-08-26,91932,91932.0,"525 Third Street, Imperial Beach, CA, 91932"
37683956040463,Bayside STEAM Academy,490 Emory Street,490 Emory St.,Imperial Beach,91932-1524,CA,ELEM,N,32.587565,-117.11311,2020-08-13,91932,91932.0,"490 Emory Street, Imperial Beach, CA, 91932"
37683956040471,Central Elementary,1290 Ebony Avenue,1290 Ebony Ave.,Imperial Beach,91932-2920,CA,ELEM,N,32.577528,-117.10592,2020-08-13,91932,91932.0,"1290 Ebony Avenue, Imperial Beach, CA, 91932"
37683956040489,Emory Elementary,1915 Coronado Avenue,1915 Coronado Ave.,San Diego,92154-2021,CA,ELEM,N,32.576466,-117.09159,2020-08-13,92154,92154.0,"1915 Coronado Avenue, San Diego, CA, 92154"
37683956040505,Imperial Beach Charter,650 Imperial Beach Boulevard,650 Imperial Beach Blvd.,Imperial Beach,91932-2706,CA,ELEM,N,32.576599,-117.11967,2020-08-13,91932,91932.0,"650 Imperial Beach Boulevard, Imperial Beach, CA, 91932"
37683956040513,Nestor Language Academy Charter,1455 Hollister Street,1455 Hollister St.,San Diego,92154-4063,CA,ELEM,N,32.570376,-117.0841,2019-02-13,92154,92154.0,"1455 Hollister Street, San Diego, CA, 92154"
37683956040521,Oneonta Elementary,1311 Tenth Street,1311 Tenth St.,Imperial Beach,91932-3403,CA,ELEM,N,32.57272,-117.11215,2019-02-13,91932,91932.0,"1311 Tenth Street, Imperial Beach, CA, 91932"
37683956040539,Sunnyslope Elementary,2500 Elm Avenue,2500 Elm Ave.,San Diego,92154-1498,CA,ELEM,N,32.58014,-117.07974,2019-07-15,92154,92154.0,"2500 Elm Avenue, San Diego, CA, 92154"
37683956067029,Godfrey G. Berry Elementary,2001 Rimbey Street,2001 Rimbey St.,San Diego,92154-3032,CA,ELEM,N,32.568151,-117.08999,2020-08-13,92154,92154.0,"2001 Rimbey Street, San Diego, CA, 92154"
37683956094973,Howard Pence Elementary,877 Via Tonga Court,877 Via Tonga Ct.,San Diego,92154-2256,CA,ELEM,N,32.579102,-117.06191,2019-07-15,92154,92154.0,"877 Via Tonga Court, San Diego, CA, 92154"
37683956098487,George Nicoloff Elementary,1777 Howard Avenue,1777 Howard Ave.,San Ysidro,92173-1235,CA,ELEM,N,32.564248,-117.06662,2020-07-09,92173,92173.0,"1777 Howard Avenue, San Ysidro, CA, 92173"
37683956116008,Teofilo Mendoza,2050 Coronado Avenue,2050 Coronado Ave.,San Diego,92154-2034,CA,ELEM,N,32.576464,-117.08954,2020-08-13,92154,92154.0,"2050 Coronado Avenue, San Diego, CA, 92154"
37684030125401,Insight @ San Diego,50 Moreland Road,50 Moreland Rd.,Simi Valley,93065-1800,CA,HS,F,34.275868,-118.79798,2020-08-13,93065,93065.0,"50 Moreland Road, Simi Valley, CA, 93065"
37684036040554,Spencer Valley Elementary,4414 Highway 78 and 79,4414 Highway 78 and 79,Santa Ysabel,92070-0159,CA,ELEM,N,33.09656,-116.64555,2019-02-13,92070,92070.0,"4414 Highway 78 and 79, Santa Ysabel, CA, 92070"
